Ruc|Nombre/Razon|A partir del|Resolucion|
20330822661|HENKEL PERUANA S.A.|01/06/2002|RS R.S.037-2002|
20512759778|HERBALIFE PERU S.R.L.|01/01/2010|RS R.S.265-2009|
20100077044|HERMES TRANSPORTES BLINDADOS  S A|01/06/2002|RS R.S.037-2002|
20538827224|HERRAMIENTAS Y ACCESORIOS S.A.C.|01/09/2016|RS R.S.180-2016|
20100060150|HERSIL S.A. LABORATORIOS INDUSTRIALES FARMACEUTICOS|01/06/2002|RS R.S.037-2002|
20335020872|HEWLETT - PACKARD PERU S.R.L.|01/06/2002|RS R.S.037-2002|
20100171814|HIDROSTAL S A|01/06/2002|RS R.S.037-2002|
20418108151|HILANDERIA DE ALGODON PERUANO S.A.|01/06/2002|RS R.S.037-2002|
20467015347|HIPER DEPORTE S.A.C.|01/03/2014|RS R.S.378-2013|
20122882048|HIPER S.A.|01/03/2014|RS R.S.378-2013|
20393864886|HIPERMERCADOS TOTTUS ORIENTE S.A.C.|01/02/2015|RS R.S.395-2014|
20508565934|HIPERMERCADOS TOTTUS S.A|01/09/2004|RS R.S.184-2004|
20144442629|HOGAR CLINICA SAN JUAN DE DIOS|01/07/2015|RS R.S.139-2015|
20162580672|HOGAR CLINICA SAN JUAN DE DIOS|01/11/2012|RS R.S.228-2012|
20118596740|HOGAS S.A.C.|01/11/2012|RS R.S.228-2012|
20394077101|HOMECENTERS PERUANOS ORIENTE S.A.C.|01/09/2016|RS R.S.180-2016|
20536557858|HOMECENTERS PERUANOS S.A.|01/11/2012|RS R.S.228-2012|
20103733015|HONDA DEL PERU S.A|01/06/2002|RS R.S.037-2002|
20493508645|HONDA SELVA DEL PERU S.A.|01/05/2011|RS R.S.082-2011|
20559912353|HORTIFRUT-TAL S.A.C.|01/07/2015|RS R.S.139-2015|
20162197461|HOSP. HUACHO-HUAURA-OYON Y SERV BAS D SA|01/11/2002|RS R.S.135-2002|
20196425005|HOSPITAL "VICTOR RAMOS GUARDIA" NIVEL II-2- HUARAZ|01/11/2002|RS R.S.135-2002|
20284684827|HOSPITAL CHANCAY Y SERVICIOS BASICOS DE SALUD|01/11/2002|RS R.S.135-2002|
20185665322|HOSPITAL DANIEL ALCIDES CARRION|01/11/2002|RS R.S.135-2002|
20162041291|HOSPITAL DE APOYO DEPARTAMENTAL MARIA AU|01/11/2002|RS R.S.135-2002|
20170137346|HOSPITAL DE BARRANCA - CAJATAMBO Y SERVICIOS BASICOS DE SALUD|01/11/2002|RS R.S.135-2002|
20138100015|HOSPITAL DE EMERGENCIAS JOSE CASIMIRO UL|01/11/2002|RS R.S.135-2002|
20146536787|HOSPITAL EL CARMEN|01/11/2002|RS R.S.135-2002|
20139776403|HOSPITAL EMERGENCIAS PEDIATRICAS|01/11/2002|RS R.S.135-2002|
20172155317|HOSPITAL HERMILIO VALDIZAN|01/11/2002|RS R.S.135-2002|
20514772194|HOSPITAL MUNICIPAL LOS OLIVOS|01/02/2015|RS R.S.395-2014|
20137729751|HOSPITAL NAC DOCENTE M YN SAN BARTOLOME|01/11/2002|RS R.S.135-2002|
20154996991|HOSPITAL NACIONAL ARZOBISPO LOAYZA|01/06/2002|RS R.S.037-2002|
20154528971|HOSPITAL NACIONAL CAYETANO HEREDIA|01/11/2002|RS R.S.135-2002|
20174943924|HOSPITAL NACIONAL DANIEL ALCIDES CARRION|01/11/2002|RS R.S.135-2002|
20160388570|HOSPITAL NACIONAL DOS DE MAYO|01/11/2002|RS R.S.135-2002|
20153219118|HOSPITAL NACIONAL HIPOLITO UNANUE|01/11/2002|RS R.S.135-2002|
20172772278|HOSPITAL REGIONAL DE AYACUCHO|01/09/2016|RS R.S.180-2016|
20166728585|HOSPITAL REGIONAL DE CAJAMARCA|01/09/2016|RS R.S.180-2016|
20223149635|HOSPITAL REGIONAL DOCENTE DE TRUJILLO|01/11/2002|RS R.S.135-2002|
20174675733|HOSPITAL REGIONAL ELEAZAR GUZMAN BARRON|01/11/2002|RS R.S.135-2002|
20170983816|HOSPITAL REZOLA|01/11/2002|RS R.S.135-2002|
20380486351|HOSPITAL SAN JOSE|01/11/2002|RS R.S.135-2002|
20160588234|HOSPITAL SERGIO E BERNALES|01/11/2002|RS R.S.135-2002|
20297885538|HOTELERA COSTA DEL PACIFICO S.A.|01/06/2002|RS R.S.037-2002|
20536047906|HOTELERIA PERUANA S.A.C.|01/02/2015|RS R.S.395-2014|
20518738314|HOTELES ESTELAR DEL PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20100032610|HOTELES SHERATON DEL PERU SOCIEDAD ANONIMA CERRADA - HOTELES SHERATON DEL PERU S.A.C.|01/06/2002|RS R.S.037-2002|
20600216512|HP INC PERU S.R.L.|01/09/2016|RS R.S.180-2016|
20418528011|HPD CONTRATISTAS GENERALES S.A.C.|01/02/2015|RS R.S.395-2014|
20518511450|HUANCATEX S.A.C.|01/09/2016|RS R.S.180-2016|
20507646728|HUAWEI DEL PERU SAC|01/08/2006|RS R.S.091-2006|
20511165181|HUDBAY PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20396466768|HUEMURA SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20511584079|HUNT LNG OPERATING COMPANY S.A.C.|01/03/2009|RS R.S.030-2009|
20467685661|HUNT OIL COMPANY OF PERU LLC SUC.D PERU|01/03/2014|RS R.S.378-2013|
20513037504|HUNT OIL EXPLORATION AND PRODUCTION COMPANY OF PERÚ L.L.C., SUCURSAL DEL PERU|01/02/2015|RS R.S.395-2014|
20100318696|HV CONTRATISTAS S.A.|01/02/2004|RS R.S. 008-2004|
20254765652|HYDRAULIC SYSTEMS S.A.C.|01/07/2015|RS R.S.139-2015|
20519096405|HYRCO S.A.C.|01/07/2015|RS R.S.139-2015|
20550025176|I & G HISPANIA S.A.C.|01/02/2015|RS R.S.395-2014|
20298145899|I & T ELECTRIC S.A.C|01/07/2015|RS R.S.139-2015|
20100032709|I Q F DEL PERU SA|01/06/2002|RS R.S.037-2002|
20257881254|I.E.S.T.P - EUROIDIOMAS|01/07/2015|RS R.S.139-2015|
20555989912|IAFAS DE LA MARINA DE GUERRA DEL PERU|01/07/2015|RS R.S.139-2015|
20508650451|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|01/02/2015|RS R.S.395-2014|
20109969452|IAN TAYLOR PERU S.A.C|01/11/2012|RS R.S.228-2012|
20521886448|IASACORP INTERNATIONAL S.A.|01/06/2012|RS R.S.096-2012|
20505104928|IBASIS PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20508061201|IBEROAMERICANA DE PLASTICOS SAC|01/02/2006|RS R.S.254-2005|
20512761322|IBERPERU S.A.C.|01/02/2015|RS R.S.395-2014|
20100075009|IBM DEL PERU S A C|01/06/2002|RS R.S.037-2002|
20556281140|IBT HEALTH SOCIEDAD ANONIMA CERRADA - IBT HEALTH S.A.C.|01/07/2015|RS R.S.139-2015|
20310422755|ICATOM S.A.|01/10/2005|RS R.S.174-2005|
20102193025|ICE ING CONSULTORES Y EJECUTORES S A|01/06/2002|RS R.S.037-2002|
20512208119|ICM PACHAPAQUI S.A.C.|01/12/2011|RS R.S.257-2011|
20483981202|ICSA CONSTRUCTORES S.R.L|01/09/2010|RS R.S.217-2010|
20107945874|IDEAS APLICADAS SA|01/12/2011|RS R.S.257-2011|
20472498305|IDEAS TEXTILES S.A.C.|01/10/2005|RS R.S.174-2005|
20475308817|IDT PERU S.R.L.|01/03/2014|RS R.S.378-2013|
20100146895|IESA S A|01/06/2012|RS R.S.096-2012|
20481772550|III DIRECCION TERRITORIAL DE POLICIA  - TRUJILLO|01/07/2015|RS R.S.139-2015|
20100331285|ILENDER PERU S.A|01/06/2002|RS R.S.037-2002|
20289907743|ILKO PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20532277320|ILO GAS EIRL|01/03/2014|RS R.S.378-2013|
20459949535|IMBAREX S.A.|01/05/2011|RS R.S.082-2011|
20600143485|IMBREX S.A.C.|01/09/2016|RS R.S.180-2016|
20142920558|IMECON S.A.|01/05/2011|RS R.S.082-2011|
20251850993|IMELSA INTERNATIONAL S.A.|01/03/2009|RS R.S.030-2009|
20441766883|IMI DEL PERU S.A.C|01/01/2007|RS R.S.219-2006|
20513697261|IMISER S.A.C.|01/09/2016|RS R.S.180-2016|
20509413291|IMK MADERAS S.A.C.|01/05/2011|RS R.S.082-2011|
20506377600|IMPALA TERMINALS PERU S.A.C.|01/01/2010|RS R.S.265-2009|
20523206665|IMPEX CUPPI S.A.C.|01/09/2016|RS R.S.180-2016|
20514152137|IMPORT EXPORT ACUZA S.A.C.|01/09/2016|RS R.S.180-2016|
20551220835|IMPORT EXPORT GRISSEL E.I.R.L.|01/09/2016|RS R.S.180-2016|
20543060080|IMPORT EXPORT STAR LINE SOCIEDAD ANONIMA CERRADA- IMPORT EXPORT STAR LINE S.A.C.|01/07/2015|RS R.S.139-2015|
20126500603|IMPORTACIONES CARMELITA DEL NORTE EIRL|01/09/2016|RS R.S.180-2016|
20117813143|IMPORTACIONES EXPORTACIONES SAN LUIS S A|01/11/2012|RS R.S.228-2012|
20100016681|IMPORTACIONES HIRAOKA S.A.C.|01/06/2002|RS R.S.037-2002|
20298463165|IMPORTACIONES RUBI S.A.|01/03/2014|RS R.S.378-2013|
20381654614|IMPORTADORA EXPORTADORA SEBASTIAN S.A.C.|01/09/2016|RS R.S.180-2016|
20100023891|IMPORTADORA INDUSTRIAL CORPUS S.R.L.|01/06/2002|RS R.S.037-2002|
20100265479|IMPORTADORA TECNICA INDUSTRIAL Y COMERCI AL SA|01/06/2002|RS R.S.037-2002|
20505818297|IMPORTADORA Y DISTRIBUIDORA VML PERU S.R.L.|01/09/2016|RS R.S.180-2016|
20186370571|IMPORTADORA Y EXPORTADORA DOÑA ISABEL E. I.R.L|01/03/2014|RS R.S.378-2013|
20507849165|INCA FASHION SAC|01/07/2015|RS R.S.139-2015|
20515164945|INCA RAIL S.A.C.|01/02/2015|RS R.S.395-2014|
20100199743|INCA TOPS S.A.|01/06/2003|RS R.S.101-2003|
20451557654|INCA TRADE GROUP S.A.C|01/02/2015|RS R.S.395-2014|
20100226813|INCALPACA TEXTILES PERUANOS DE EXPORT SA|01/02/2003|RS R.S.181-2002|
20380130336|INCHCAPE MOTORS PERU SA|01/06/2002|RS R.S.037-2002|
20147960612|INCIMMET S.A.|01/03/2014|RS R.S.378-2013|
20503379521|INCORP INGENIERIA Y CONSTRUCCION SOCIEDAD ANONIMA CERRADA|01/12/2011|RS R.S.257-2011|
20101029442|INCOT S.A.C. CONTRATISTAS GENERALES|01/06/2002|RS R.S.037-2002|
20251293181|INDECO S.A.|01/06/2002|RS R.S.037-2002|
20133840533|INDECOPI|01/06/2002|RS R.S.037-2002|
20100160707|INDELAT SAC|01/06/2002|RS R.S.037-2002|
20512942891|INDIAN MOTOS S.A.C.|01/09/2016|RS R.S.180-2016|
20100123411|INDRA PERU S.A.|01/06/2002|RS R.S.037-2002|
20479729141|INDUAMERICA SERVICIOS LOGISTICOS S.A.C.|01/12/2011|RS R.S.257-2011|
20304634554|INDUBRAS S.A.C.|01/09/2007|RS R.S.156-2007|
20433469039|INDUMOTORA DEL PERU S.A.|01/02/2015|RS R.S.395-2014|
20473938929|INDURA PERU S.A.|01/09/2007|RS R.S.156-2007|
20479603392|INDUSTRIA ARROCERA DE AMERICA SOCIEDAD ANONIMA CERRADA|01/05/2011|RS R.S.082-2011|
20194627492|INDUSTRIA DE GRASAS Y ACEITES SA|01/06/2012|RS R.S.096-2012|
20518010833|INDUSTRIA DEL PAPEL S.A.C.|01/09/2016|RS R.S.180-2016|
20136492277|INDUSTRIA GRAFICA CIMAGRAF S.A.C.|01/06/2012|RS R.S.096-2012|
20506516901|INDUSTRIA PERUANA DE CONCRETO S.R.L. INPECON|01/02/2015|RS R.S.395-2014|
20471791068|INDUSTRIA PROCESADORA DEL PLASTICO SAC.|01/09/2016|RS R.S.180-2016|
20501580474|INDUSTRIA QUIMICA MENDOZA E HIJOS SOCIEDAD ANONIMA CERRADA - IQMEH S.A.C.|01/07/2015|RS R.S.139-2015|
20112316249|INDUSTRIA TEXTIL DEL PACIFICO S.A.|01/05/2003|RS R.S.080-2003|
20102728743|INDUSTRIA TEXTIL PIURA S.A.|01/02/2003|RS R.S.181-2002|
20100034582|INDUSTRIAL ALPAMAYO S A|01/06/2002|RS R.S.037-2002|
20132515680|INDUSTRIAL COMERCIAL HOLGUIN E HIJOS S.A.|01/03/2014|RS R.S.378-2013|
20100518946|INDUSTRIAL COMERCIAL SANTA ADELAIDA S A|01/05/2003|RS R.S.080-2003|
20261810540|INDUSTRIAL CONTROLS S.A.C.|01/07/2015|RS R.S.139-2015|
20100083281|INDUSTRIAL CROMOTEX S A|01/06/2002|RS R.S.037-2002|
20100267684|INDUSTRIAL FACTORY S A|01/06/2002|RS R.S.037-2002|
20100306337|INDUSTRIAL GORAK S A|01/06/2002|RS R.S.037-2002|
20100066352|INDUSTRIAL HILANDERA S.A.C.|01/11/2012|RS R.S.228-2012|
20100718872|INDUSTRIAL PAPELERA ATLAS S A|01/05/2011|RS R.S.082-2011|
20205572229|INDUSTRIAL PESQUERA SANTA MONICA S.A.|01/03/2014|RS R.S.378-2013|
20102124139|INDUSTRIAL SURQUILLO S.A.C.|01/03/2014|RS R.S.378-2013|
20267910813|INDUSTRIAL TEXTIL ACUARIO SA|01/06/2002|RS R.S.037-2002|
20522435482|INDUSTRIAL Y COMERCIALIZADORA VIKINGO S.A.C. - INCOVIK S.A.C.|01/09/2016|RS R.S.180-2016|
20102154046|INDUSTRIAS ALIMENTARIAS S.A.C.|01/06/2002|RS R.S.037-2002|
20114759733|INDUSTRIAS ALIMENTICIAS CUSCO S.A.|01/03/2014|RS R.S.378-2013|
20173136499|INDUSTRIAS ARGUELLES Y SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA|01/09/2010|RS R.S.217-2010|
20507447369|INDUSTRIAS CACHIMAYO S.A.|01/03/2014|RS R.S.378-2013|
20100004322|INDUSTRIAS DEL ENVASE S A|01/06/2002|RS R.S.037-2002|
20163901197|INDUSTRIAS DEL ESPINO S.A.|01/05/2011|RS R.S.082-2011|
20100151546|INDUSTRIAS DEL PAPEL S A|01/11/2012|RS R.S.228-2012|
20101414940|INDUSTRIAS EL CISNE S.A.C.|01/06/2012|RS R.S.096-2012|
20100003512|INDUSTRIAS ELECTRO QUIMICAS S A|01/06/2002|RS R.S.037-2002|
20171036284|INDUSTRIAS FIBRAFORTE S A|01/06/2002|RS R.S.037-2002|
20505787553|INDUSTRIAS FLOMAR SOCIEDAD ANONIMA CERRADA|01/03/2014|RS R.S.378-2013|
20307214386|INDUSTRIAS MANRIQUE S.A.C.|01/06/2012|RS R.S.096-2012|
20513423641|INDUSTRIAS MAPAR SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20302830828|INDUSTRIAS METALICAS ALYER SRLTDA|01/02/2015|RS R.S.395-2014|
20213907477|INDUSTRIAS NACOL S.A.C.|01/07/2015|RS R.S.139-2015|
20100064571|INDUSTRIAS NETTALCO S.A.|01/06/2002|RS R.S.037-2002|
20503889561|INDUSTRIAS PLASTICAS REUNIDAS S.A.C.|01/06/2012|RS R.S.096-2012|
20501848035|INDUSTRIAS RENATO S.A.C.|01/12/2011|RS R.S.257-2011|
20512201611|INDUSTRIAS ROLAND PRINT S.A.C. / INROPRIN S.A.C.|01/09/2010|RS R.S.217-2010|
20144061587|INDUSTRIAS SUAREZ S.A.|01/12/2011|RS R.S.257-2011|
20138251064|INDUSTRIAS SURCO S R LTDA|01/09/2016|RS R.S.180-2016|
20100046831|INDUSTRIAS TEAL S A|01/06/2002|RS R.S.037-2002|
20108028492|INDUSTRIAS TEXTILES DE SUD AMERICA S.A.C|01/12/2011|RS R.S.257-2011|
20110598646|INDUSTRIAS UNIDAS DEL PERU S.A.|01/09/2016|RS R.S.180-2016|
20122895883|INDUSTRIAS WINDSOR S.A.C.|01/03/2014|RS R.S.378-2013|
20536449371|INDUSTRY83 S.A.C.|01/09/2016|RS R.S.180-2016|
20548733520|INFOPYME PERU SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20508885173|INFRAESTRUCTURA & SERVICIOS CONTRATISTAS GENERALES S.A|01/12/2011|RS R.S.257-2011|
20523132793|INGENIERIA ARQUITECTURA Y GESTION SAC|01/09/2016|RS R.S.180-2016|
20265031677|INGENIERIA CELULAR ANDINA S.A.|01/06/2002|RS R.S.037-2002|
20492685560|INGENIERIA CONSTRUCTIVA INMOBILIARIA SOCIEDAD ANONIMA CERRADA - INGENIERIA CONSTRUCTIVA INMOBILIARIA|01/12/2011|RS R.S.257-2011|
20101330258|INGENIERIA DE LA CONSTRUCCION S.A.C.|01/11/2012|RS R.S.228-2012|
20509203050|INGENIERIA EN CARTONES Y PAPELES S.A.C|01/11/2012|RS R.S.228-2012|
20454276761|INGENIERIA MANTENIMIENTO CONSTRUCCION Y SERVICIOS S.A.C.-IMCO SERVICIOS S.A.C.|01/05/2011|RS R.S.082-2011|
20270562966|INGENIERIA SOCIEDAD ANONIMA NORTE|01/07/2015|RS R.S.139-2015|
20364212829|INGENIERIA Y CONSTRUCCION PERUANA S.A.C.|01/11/2012|RS R.S.228-2012|
20536287451|INGENIERIA, SERVICIOS Y CONSTRUCCION DC SOCIEDAD ANONIMA CERRADA - INSERCON DC S.A.C.|01/09/2016|RS R.S.180-2016|
20480332459|INGENIEROS ABC CONTRATISTAS GENERALES SAC|01/02/2015|RS R.S.395-2014|
20100114187|INGENIEROS CIVILES Y CONTRATISTAS GENERA LES S.A.|01/09/2004|RS R.S.184-2004|
20262211968|INGRAM MICRO PERU S.A.|01/03/2014|RS R.S.378-2013|
20267163228|INGRAM MICRO S.A.C.|01/06/2002|RS R.S.037-2002|
20100068649|INGREDION PERU S.A.|01/06/2002|RS R.S.037-2002|
20291939083|INKA CROPS S.A.|01/06/2003|RS R.S.101-2003|
20524378141|INKA MAKI S.A.C.|01/09/2016|RS R.S.180-2016|
20419195317|INKA TERRA PERU S.A.C.|01/07/2015|RS R.S.139-2015|
20327397258|INKABOR S.A.C.|01/11/2012|RS R.S.228-2012|
20513250445|INMAC PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20492093042|INMOBIDEAS S.A.C.|01/02/2015|RS R.S.395-2014|
20521218097|INMOBILIARIA ALQUIFE S.A.C.|01/12/2011|RS R.S.257-2011|
20136847237|INMOBILIARIA DE TURISMO S A|01/10/2005|RS R.S.174-2005|
20218409041|INMOBILIARIA E INVERS. SAN FERNANDO S.A.|01/01/2010|RS R.S.265-2009|
20100302269|INMOBILIARIA E INVERSIONES GUIPOR SA|01/06/2002|RS R.S.037-2002|
20519083257|INMOBILIARIA E INVERSIONES PALO VERDE S.A.C.|01/02/2015|RS R.S.395-2014|
20515012096|INMOBILIARIA VITRUBIO S.A.|01/02/2015|RS R.S.395-2014|
20100136318|INMUEBLES LIMATAMBO S.A.|01/03/2014|RS R.S.378-2013|
20423264617|INMUEBLES PANAMERICANA S.A.|01/12/2011|RS R.S.257-2011|
20524742561|INNERWORKINGS PERU SOCIEDAD ANONIMA CERRADA - INNERWORKINGS PERU S.A.C.|01/11/2012|RS R.S.228-2012|
20302891452|INNOVA AMBIENTAL S.A.|01/08/2006|RS R.S.091-2006|
20338915471|INS.NAC.DE RADIO Y TEL.DEL PERU IRTP.|01/11/2002|RS R.S.135-2002|
20385739771|INSPECTORATE SERVICES PERU S.A.C.|01/03/2014|RS R.S.378-2013|
20131376414|INST NACIONAL DE SALUD MENTAL  HD-HN|01/11/2002|RS R.S.135-2002|
20107972090|INST. DE INGENIEROS DE MINAS DEL PERU|01/02/2015|RS R.S.395-2014|
20125753869|INSTITUTO DE CIENCIAS Y HUMANIDADES|01/02/2015|RS R.S.395-2014|
20294864092|INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PRIVADO DE FORMACION BANCARIA|01/02/2015|RS R.S.395-2014|
20520869655|INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PRIVADO TOULOUSE LAUTREC S.A.C. - ITLS SAC|01/07/2015|RS R.S.139-2015|
20148138886|INSTITUTO DEL MAR DEL PERU|01/06/2002|RS R.S.037-2002|
20301385464|INSTITUTO EDUCACIONAL FRANKLIN DELANO ROOSEVELT - IFDR|01/07/2015|RS R.S.139-2015|
20510407670|INSTITUTO METROPOLITANO PROTRANSPORTE DE LIMA-PROTRANSPORTE|01/11/2012|RS R.S.228-2012|
20131380012|INSTITUTO NACIONAL DE CIENCIAS NEUROLOGICAS|01/11/2002|RS R.S.135-2002|
20135890031|INSTITUTO NACIONAL DE DEFENSA CIVIL|01/11/2002|RS R.S.135-2002|
20514964778|INSTITUTO NACIONAL DE ENFERMEDADES NEOPLASICAS|01/09/2007|RS R.S.156-2007|
20131369981|INSTITUTO NACIONAL DE ESTAD. E INFORMATI|01/07/2015|RS R.S.139-2015|
20131381094|INSTITUTO NACIONAL DE OFTALMOLOGIA DR. FRANCISCO CONTRERAS CAMPOS|01/11/2002|RS R.S.135-2002|
20131377577|INSTITUTO NACIONAL DE REHABILITACION "DRA. ADRIANA REBAZA FLORES" AMISTAD PERU - JAPON|01/11/2002|RS R.S.135-2002|
20131263130|INSTITUTO NACIONAL DE SALUD|01/11/2002|RS R.S.135-2002|
20131368403|INSTITUTO NACIONAL DE SALUD DEL NIñO|01/06/2002|RS R.S.037-2002|
20144329148|INSTITUTO NACIONAL MATERNO PERINATAL|01/11/2002|RS R.S.135-2002|
20205557181|INSTITUTO OFTALMOSALUD SOCIEDAD ANONIMA CERRADA|01/02/2015|RS R.S.395-2014|
20131371293|INSTITUTO PERUANO DE ENERGIA NUCLEAR|01/06/2002|RS R.S.037-2002|
20100287791|INSTITUTO QUIMIOTERAPICO S A|01/06/2012|RS R.S.096-2012|
20131369477|INSTITUTO TECNOLOGICO DE LA PRODUCCION|01/11/2002|RS R.S.135-2002|
20110284978|INSUMOS NO METALICOS Y QUIMICOS DE EXPORTACION E IMPORTACION S.A. - INSUMEX S.A.|01/07/2015|RS R.S.139-2015|
20254507874|INTCOMEX PERU S.A.C|01/06/2002|RS R.S.037-2002|
20522951651|INTEGRATED GLOBAL LOGISTICS S.A.|01/02/2015|RS R.S.395-2014|
20516605104|INTEGRIT SOCIEDAD ANONIMA CERRADA - INTEGRIT S.A.C.|01/09/2016|RS R.S.180-2016|
20566030188|INTEGRITY PACKAGING SOCIEDAD ANONIMA|01/09/2016|RS R.S.180-2016|
20265753460|INTELEC PERU S.A.C.|01/12/2011|RS R.S.257-2011|
20440122940|INTER-COMPANY S.R.L.|01/03/2014|RS R.S.378-2013|
20100246768|INTERAMERICAN SERVICE CO S.A.C.|01/06/2002|RS R.S.037-2002|
20483998270|INTERAMERICANA NORTE S.A.C.|01/01/2010|RS R.S.265-2009|
20440376704|INTERAMERICANA TRUJILLO S.A.|01/03/2014|RS R.S.378-2013|
20491855020|INTERAMSA  AGROINDUSTRIAL S.A.C.|01/03/2014|RS R.S.378-2013|
20532766878|INTERCAMBIO COMERCIAL ANDINO S.A.C. - INCOAN S.A.C.|01/09/2016|RS R.S.180-2016|
20136226631|INTERFOREST S.A.C.|01/12/2011|RS R.S.257-2011|
20109714039|INTERLOOM S.A.C.|01/06/2002|RS R.S.037-2002|
20100343887|INTERNACIONAL DE MAQUINARIA Y COMERCIO S.A.|01/06/2002|RS R.S.037-2002|
20132272418|INTERNACIONAL DE TRANSPORTE TURISTICO Y SERVICIOS SRL|01/06/2012|RS R.S.096-2012|
20521882299|INTERNATIONAL BAKERY S.A.C.|01/02/2015|RS R.S.395-2014|
20100148081|INTERNATIONAL COMMERCE COMPANY S.A.C.|01/09/2016|RS R.S.180-2016|
20330007584|INTERNATIONAL GAME TECHNOLOGY S.R.L|01/09/2016|RS R.S.180-2016|
20547376375|INTERNATIONAL SOS DEL PERU SOCIEDAD ANONIMA CERRADA - INTERNATIONAL SOS DEL PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20514448338|INTERNEXA PERU S.A.|01/03/2014|RS R.S.378-2013|
20503155096|INTERPAINTS S.A.C|01/11/2012|RS R.S.228-2012|
20382748566|INTERSEGURO COMPAÑIA DE SEGUROS S.A.|01/06/2002|RS R.S.037-2002|
20372399687|INTERVET S A|01/09/2016|RS R.S.180-2016|
20550716675|INTI GAS CORPORACION S.A.C.|01/09/2016|RS R.S.180-2016|
20224133929|INTIPA FOODS S.A.C.|01/02/2015|RS R.S.395-2014|
20417378911|INTRADEVCO INDUSTRIAL S.A.|01/06/2002|RS R.S.037-2002|
20506035121|INTRALOT DE PERU SAC|01/02/2015|RS R.S.395-2014|
20121133661|INVERCON E.I.R.L.|01/11/2012|RS R.S.228-2012|
20477983708|INVERCONSULT  S.A.|01/07/2015|RS R.S.139-2015|
20492858766|INVERDESA PERU S.A.C.|01/02/2015|RS R.S.395-2014|
20259171891|INVERS.MARITIMAS UNIVERSALES PERU S.A|01/06/2002|RS R.S.037-2002|
20555763868|INVERSIONES AGRICOLAS OLMOS S.A.C.|01/07/2015|RS R.S.139-2015|
20498144706|INVERSIONES AGROPECUARIAS SAN JUAN EIRL|01/03/2014|RS R.S.378-2013|
20167795120|INVERSIONES ANCONA S.A.C.|01/05/2011|RS R.S.082-2011|
20515931466|INVERSIONES ANDES FISH SOCIEDAD ANONIMA CERRADA|01/11/2012|RS R.S.228-2012|
20545365856|INVERSIONES ARICOTA S.A.C.|01/02/2015|RS R.S.395-2014|
20544985788|INVERSIONES ARTIKA SOCIEDAD ANONIMA CERRADA|01/07/2015|RS R.S.139-2015|
20389420345|INVERSIONES ASPEN S.R.L.|01/06/2012|RS R.S.096-2012|
20293389811|INVERSIONES BOREAL S.A.|01/06/2002|RS R.S.037-2002|
20303972821|INVERSIONES BRADE S.A|01/06/2002|RS R.S.037-2002|
20517565254|INVERSIONES BRASAME  SAC.|01/11/2012|RS R.S.228-2012|
20101045995|INVERSIONES CENTENARIO S.A.A.|01/06/2002|RS R.S.037-2002|
20350361210|INVERSIONES COFIMAR E.I.R.LTDA.|01/09/2016|RS R.S.180-2016|
20381396909|INVERSIONES COMINDUSTRIA SOCIEDAD ANONIMA CERRADA - INVERSIONES COMINDUSTRIA S.A.C.|01/06/2002|RS R.S.037-2002|
20507836187|INVERSIONES CORPORATIVAS DEL NORTE SOCIEDAD ANONIMA CERRADA|01/06/2012|RS R.S.096-2012|
20215528791|INVERSIONES CYS S.A.|01/11/2012|RS R.S.228-2012|
20303115405|INVERSIONES DINAMICAS M & W S.A|01/11/2012|RS R.S.228-2012|
20403277895|INVERSIONES DULCEMAR S.A.C.|01/11/2012|RS R.S.228-2012|
20112804553|INVERSIONES EL PINO S.A.C.|01/02/2015|RS R.S.395-2014|
20508185864|INVERSIONES EN INMUEBLES LIMA S.A.C.|01/11/2012|RS R.S.228-2012|
20511038317|INVERSIONES FAVEL E.I.R.L.|01/06/2012|RS R.S.096-2012|
20521314720|INVERSIONES FLOTEX S.A.C.|01/09/2016|RS R.S.180-2016|
20492890813|INVERSIONES GENERALES SANTISIMO SEÑOR DE HUAMANTANGA S.A.C.|01/09/2016|RS R.S.180-2016|
20493363221|INVERSIONES GUERRA SOCIEDAD ANONIMA CERRADA|01/09/2016|RS R.S.180-2016|
20553220824|INVERSIONES HAPPY TTOBI S.A.C.|01/09/2016|RS R.S.180-2016|
20550495130|INVERSIONES HEFEI S.A.C.|01/09/2016|RS R.S.180-2016|
20430928806|INVERSIONES INGRID S.A.C.|01/05/2003|RS R.S.080-2003|
20537746794|INVERSIONES INMOBILIARIAS DE CAMANA S.A.|01/07/2015|RS R.S.139-2015|
